time,wind_speed,wind_angle,battery_voltage,battery_current,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,velocity_x,velocity_y,velocity_z,angular_x,angular_y,angular_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z
17.91,5,317,22.06113434,28.19699097,-79.78281135,40.45903792,275.0687485,0.02461643,-0.051739484,-0.724001765,0.687414348,0.227162254,0.40480509,2.967860497,0.010120234,-0.005126343,0.058069263,0.508595349,0.364136853,-9.670512332
18.01,5.099999905,317,22.07866287,27.14735603,-79.78281077,40.4590375,275.7386274,0.018572725,-0.048907593,-0.721526921,0.690407157,0.208978286,0.352627022,2.92198885,-0.177137837,-0.144615054,-0.026920047,0.666284157,0.282437911,-9.367517218
18.2,5.099999905,318,21.84828568,32.22853851,-79.78281074,40.45903739,276.0306835,0.010879025,-0.046896797,-0.721282661,0.690965831,0.23056815,0.283750197,2.859285492,0.041145585,-0.1796121,-0.038059168,0.558167093,0.480691486,-9.139505628
18.3,5.099999905,316,21.75688553,32.17287827,-79.78281029,40.45903694,276.707509,0.003405778,-0.036918502,-0.725977838,0.686718047,0.228331937,0.187912926,2.812172227,-0.000662908,-0.027918521,0.102432206,0.52070464,0.334248116,-9.486907421
18.5,5.300000191,315,21.87207413,31.38565254,-79.7828103,40.45903686,276.989912,0.005375694,-0.037974689,-0.729319572,0.683097363,0.206105741,0.154175496,2.802781689,-0.058524944,0.189274758,0.066964947,0.696878909,0.209255366,-9.638628634
18.6,5.300000191,315,21.72307968,33.32588577,-79.78281035,40.45903648,277.6384869,0.015905883,-0.049066953,-0.73235476,0.67896688,0.179642326,0.209089379,2.828441774,-0.108258247,0.053066697,0.067087591,0.654314541,0.236984544,-9.71544643
18.8,5.400000095,311,21.81948853,31.31408501,-79.78281038,40.45903643,277.9235191,0.017246135,-0.053821426,-0.732057452,0.67889446,0.160856464,0.240935068,2.845537659,-0.121673159,-0.019858196,0.130910754,0.857380593,0.144813806,-9.897260338
18.9,5.400000095,316,21.76439667,33.43721008,-79.78281042,40.45903617,278.5680933,0.017068801,-0.054456592,-0.730674267,0.680336893,0.176234619,0.221693532,2.909685847,0.039806381,-0.07304845,0.01962975,0.775503348,0.246858774,-9.911573153
19.1,5.400000095,317,21.70054245,34.550457,-79.78281036,40.45903602,278.902606,0.01553958,-0.052035671,-0.730022252,0.681262374,0.172174881,0.212924603,2.957216055,-0.015082248,-0.114060335,-0.037081115,0.880903869,0.187875991,-10.07137873
19.2,5.5,318,21.92966843,29.1830101,-79.78281062,40.45903603,279.4988279,0.010589566,-0.048630517,-0.729429126,0.682243407,0.136192737,0.136915679,2.991552766,0.075774111,0.007476077,-0.114943132,0.828369633,0.388098852,-9.915929328
19.4,5.599999905,316,21.71306419,32.53865814,-79.78281075,40.45903598,279.8204994,0.011851016,-0.045014914,-0.729671776,0.682211339,0.126529844,0.122065489,2.993536975,0.082798496,-0.033064667,0.187204286,0.737020629,0.17769407,-9.863541784
19.51,5.800000191,315,21.82324409,31.75143242,-79.78281109,40.45903599,280.4376573,0.013310413,-0.043612581,-0.728826344,0.683178604,0.072825405,0.095786897,2.988829525,0.066469342,-0.028016428,-0.117519438,0.968691114,0.33490728,-9.739232903
19.7,5.900000095,313,21.63042831,33.27022171,-79.78281125,40.45903605,280.7349262,0.01517316,-0.046193633,-0.728644788,0.683163822,0.0518398,0.107855184,2.959927856,0.046608344,0.041063093,-0.032964591,1.066034464,0.139022943,-9.620927358
19.8,6,312,21.72057533,31.32203674,-79.78281172,40.45903626,281.3570652,0.025950797,-0.045925792,-0.727431774,0.684149384,0.023478645,0.109975127,2.956248661,0.205853164,0.167052999,-0.136727244,0.895884435,0.461760796,-9.686895645
20,6,309,21.65421677,32.96010208,-79.78281191,40.45903636,281.6510191,0.028816555,-0.041235894,-0.726515889,0.685305774,-0.019661198,0.121050639,2.928510044,0.1364851,-0.073263638,0.074374713,0.762036845,0.060172381,-9.531881865
20.11,6,311,21.65922546,32.00588989,-79.78281231,40.45903656,282.2623796,0.021054929,-0.034792989,-0.726107717,0.686377287,-0.066029916,0.078604781,2.967638859,-0.141474292,0.011953517,0.083672576,0.776066216,-0.051496538,-10.07954729
20.3,6.199999809,311,21.71932411,32.10926437,-79.78281251,40.45903664,282.5606317,0.016706662,-0.03744847,-0.726191998,0.686267972,-0.026284631,0.062287999,3.005494817,-0.096103147,0.152495369,0.025391854,0.794766488,0.348211413,-10.02742287
20.4,6.300000191,311,21.79945564,31.78324127,-79.78281271,40.45903671,282.8766394,0.015353533,-0.041539408,-0.725947618,0.686322749,0.004030998,0.066957804,2.990951503,-0.115251876,-0.014686642,-0.084839739,0.908558348,0.298339341,-9.766004965
20.5,6.400000095,309,21.60163116,36.22032928,-79.78281309,40.45903691,283.4812403,0.014809373,-0.04345113,-0.726523519,0.68560648,0.034943258,0.117243637,2.950407777,0.007480399,-0.019685425,0.0636966,1.066288014,0.455955936,-9.627723577
20.71,6.5,310,21.63293266,33.23046494,-79.78281336,40.45903705,284.0728197,0.016873255,-0.046323709,-0.727215409,0.684636593,0.040489038,0.153721506,2.958760996,0.014963795,0.05595386,0.182058245,0.869293345,0.292584183,-9.728997352
20.8,6.5,312,21.80070686,29.46132278,-79.78281348,40.45903721,284.3874502,0.019074809,-0.048807982,-0.72757864,0.684019983,0.050484408,0.13281096,2.929078924,0.002246588,-0.049357962,-0.053303506,0.897974376,0.40153908,-9.489288992
21.01,6.400000095,312,22.14752579,23.45773315,-79.78281363,40.45903727,284.6779089,0.017796831,-0.051948216,-0.727830708,0.683554769,0.038075062,0.144622952,2.871050298,-0.144129276,-0.015589084,0.105891652,0.725141864,0.403789234,-9.039470878
21.2,6.400000095,316,21.9597168,28.90469742,-79.78281388,40.45903758,285.252183,0.01160688,-0.055015597,-0.728883862,0.682324648,0.071430978,0.098736861,2.521171421,0.181881651,-0.049285214,0.012333742,0.690778582,0.562815081,-7.842620679
21.3,6.5,314,22.17882538,23.35436058,-79.78281404,40.45903766,285.4950838,0.017765475,-0.045385335,-0.730571449,0.681094766,0.067858154,0.08152713,2.358238692,0.257517576,0.054032933,0.026507895,0.824721774,0.641397603,-8.123613304
21.4,6.599999905,315,22.22640419,24.38809013,-79.78281423,40.45903767,285.9709635,0.021470154,-0.033776313,-0.732739151,0.67933172,-0.021959247,0.083907552,2.178926409,0.022691954,0.283120841,-0.204353616,0.996075379,0.477585189,-8.676798497
21.6,6.599999905,315,22.04110146,26.5748291,-79.78281438,40.45903775,286.4091539,0.017149761,-0.058988422,-0.731268525,0.679317772,-0.001274657,0.111767463,1.940181772,-0.094717167,0.289307028,0.016691757,0.662527833,0.166374116,-8.264313685
21.7,6.599999905,317,22.04736137,24.52327156,-79.78281444,40.45903783,286.5967321,0.019534225,-0.067338996,-0.729233325,0.680663347,0.017220135,0.146008092,1.810858981,0.001310956,0.075940028,-0.052894093,1.057614546,0.35606046,-8.527199239
21.9,6.599999905,318,22.04485703,26.7497673,-79.78281453,40.45903783,286.8082666,0.024722112,-0.067992859,-0.727049351,0.682762802,0.005841215,0.157004878,1.730409299,0.129705131,0.125323534,-0.079972066,0.924195996,0.334173162,-8.531399294
22.1,6.5,317,22.08241844,25.11170197,-79.78281467,40.45903787,287.194129,0.033256002,-0.061375238,-0.723554134,0.686728954,-0.053766912,0.12649911,1.61926108,0.200826943,0.066539437,-0.139863119,1.008602527,0.438979934,-8.984057985
22.2,6.5,317,22.09118271,24.6186924,-79.78281477,40.459038,287.354228,0.034565907,-0.055486761,-0.722669363,0.68809557,-0.074682166,0.113790363,1.584705899,0.072907701,-0.121450037,0.010984994,1.283758097,0.314881005,-9.296463608
22.3,6.5,318,21.98475838,28.22879791,-79.78281491,40.45903803,287.7235956,0.030527947,-0.04927662,-0.722244084,0.689204931,-0.069839122,0.068185713,1.521246202,0.033544321,0.078778535,-0.157427832,1.052465196,0.392337865,-9.155358599
22.5,6.599999905,315,22.03859711,25.82736206,-79.78281517,40.45903807,288.1003408,0.026238093,-0.048754588,-0.722961843,0.688665867,-0.050575643,0.059410993,1.5007424,0.003782875,-0.020560315,0.131959975,0.978225145,0.307490819,-9.198467782
22.7,6.599999905,316,21.84327698,28.36397743,-79.78281528,40.45903815,288.2465448,0.023913031,-0.046759535,-0.723494589,0.688329339,-0.027943613,0.053595586,1.432219855,0.06755311,0.069340691,-0.154574737,1.090935709,0.559314317,-9.171477619
22.8,6.699999809,316,22.03984833,25.70013237,-79.7828154,40.45903821,288.3877687,0.023038361,-0.045616414,-0.724175334,0.687719762,-0.022829982,0.044455267,1.408738634,-0.038519721,0.036876418,0.131755054,0.947386565,0.333114597,-9.43948007
22.9,6.599999905,313,22.35536575,15.49005604,-79.78281545,40.45903818,288.7594557,0.02287312,-0.046201043,-0.726045609,0.685711324,0.020561066,0.086660145,1.334648603,0.003023014,-0.14333415,-0.01467992,1.192994253,0.494252202,-8.802739921
23.1,6.599999905,317,22.19385147,23.60881615,-79.78281549,40.45903813,288.9463663,0.020494688,-0.040083047,-0.724414051,0.687893689,0.043714231,0.112250285,1.106598316,0.151205391,-0.293613195,-0.144775525,1.150188542,0.158497917,-7.194724041
23.2,6.599999905,320,22.15128136,23.79170799,-79.78281548,40.45903811,289.0440817,0.019158088,-0.028879225,-0.708265781,0.705094695,0.045414295,0.107955798,0.862114654,0.137394801,-0.226837143,-0.563413382,1.066665305,0.079297435,-7.462696672
23.41,6.599999905,322,22.13124847,24.75387192,-79.78281542,40.45903813,289.1621084,0.020001205,-0.036843643,-0.658843219,0.751111269,0.104435238,0.112877241,0.609400034,-0.027092228,0.241288021,-0.874560356,1.053505562,0.674817949,-8.59195072
23.6,6.5,312,22.05111694,26.13748169,-79.78281528,40.45903812,289.2259531,0.021645762,-0.046511129,-0.607797801,0.792433023,0.196416194,0.118972126,0.477223797,-0.030414179,0.191182241,-0.485024214,0.664522683,0.82698472,-9.146911127
23.7,6.400000095,308,21.5565567,31.76733589,-79.78281514,40.45903797,289.2739324,0.019853886,-0.051165368,-0.588161945,0.806878805,0.227218928,0.117998885,0.448997048,-0.100300111,0.117814369,-0.348806173,0.923636856,0.775200535,-9.392076693
23.8,6.400000095,313,21.76439667,30.57457161,-79.78281486,40.45903793,289.319581,0.006850675,-0.058848478,-0.562187254,0.82488513,0.23956588,0.122640486,0.508179397,-0.255416512,-0.237830088,-0.132546037,0.884039292,0.645838856,-10.21016941
24,6.300000191,315,21.99477386,28.06976128,-79.78281437,40.45903785,289.3519983,-0.038224958,-0.03423512,-0.551633477,0.832506716,0.272189781,0.216951095,0.558691229,0.122321345,-0.603577912,0.011896643,0.859833573,0.926285279,-10.00066835
24.2,6.099999905,309,21.90087128,27.53699303,-79.782814,40.45903776,289.412797,-0.060821593,-0.012060607,-0.551374316,0.831950605,0.269316667,0.303301036,0.606632655,0.20580925,-0.635965884,0.013861712,0.885510159,0.768803755,-10.17758638
24.3,6.099999905,297,21.98726273,27.13145256,-79.78281347,40.45903773,289.4769316,-0.077264778,0.007004221,-0.55316329,0.829452634,0.269702345,0.426690031,0.679098411,0.19501853,-0.296276212,0.015919309,0.620594379,0.891743364,-10.24073046
24.5,5.900000095,300,21.81447983,29.31023788,-79.78281245,40.45903834,289.4365511,-0.091673851,0.026411906,-0.559410274,0.823382378,0.244313599,0.793567667,0.788039667,0.025711928,-0.121100888,-0.040826265,0.605371665,0.807012605,-10.31299737
24.6,5.900000095,302,21.82825279,29.02397537,-79.78281148,40.45903896,289.3857126,-0.095182084,0.027031457,-0.563313007,0.820297599,0.208130149,1.011843566,0.839713,-0.155125603,-0.172813818,0.165981963,0.587038524,0.682946821,-10.36686894
24.7,5.699999809,286,21.95095253,26.96446609,-79.78280824,40.45903959,289.5253858,-0.097536139,0.023392595,-0.570255101,0.815321207,0.218986434,1.500479689,1.026807338,-0.066591412,0.073585063,0.099192947,0.490308365,0.659606418,-10.4619318
24.9,5.699999809,290,22.22890854,21.07220078,-79.78280424,40.45904098,289.5583029,-0.092584573,0.022601234,-0.573792756,0.813436687,0.195816957,1.954890066,1.067405173,0.105797246,0.152319908,-0.112006918,0.544819508,1.008008377,-9.852066039
25,5.599999905,292,22.04485703,25.50133896,-79.78280216,40.45904215,289.5144987,-0.093113348,0.02304526,-0.573718488,0.813416243,0.137052174,2.165839391,0.997262327,-0.02124007,0.016502403,-0.032532021,0.511005206,0.884217705,-9.568341009
25.2,5.599999905,295,22.26271439,20.80979156,-79.78279971,40.45904282,289.5703535,-0.096388876,0.024433373,-0.573432028,0.813196123,0.141892608,2.362282923,0.992553729,-0.015064377,-0.059788201,0.006407633,0.397326746,0.854181216,-9.625521516
25.4,5.5,299,22.36037445,20.59509468,-79.78279413,40.45904507,289.5692072,-0.102512404,0.029971726,-0.570854127,0.814075232,0.101449555,2.774039485,0.885305777,-0.087354518,-0.158159211,0.025600169,0.350996223,0.878057152,-8.912317911
25.5,5.5,301,22.29025841,21.62882423,-79.78278768,40.45904767,289.5412664,-0.119291805,0.038778491,-0.567063928,0.81406647,0.081659395,3.200244154,0.762053843,0.029320007,-0.24118261,-0.037346587,0.18807105,0.787694573,-8.666695678
25.6,5.400000095,308,22.30152702,21.6844883,-79.78278414,40.45904869,289.5400991,-0.127904534,0.04396392,-0.565945745,0.813273072,0.088984524,3.409529227,0.753835058,-0.117554501,-0.271277606,0.066524364,0.069741239,0.657502955,-8.722468175
25.8,5.400000095,312,22.13375282,24.99242592,-79.78277616,40.45905189,289.4699259,-0.139703766,0.052199759,-0.564501643,0.811847329,0.020301511,3.877110168,0.828850973,0.022526652,-0.222879499,0.012872348,-0.121103045,0.633854257,-9.100091302
25.9,5.300000191,317,22.05988121,24.53917503,-79.78277165,40.45905317,289.4400816,-0.143302307,0.056298986,-0.566400528,0.809620559,0.026543479,4.119367308,0.894001077,0.029882701,-0.128360644,0.218842253,-0.378733952,0.549498815,-9.449452497
26.1,5.400000095,319,22.07365417,25.40591812,-79.78276709,40.45905557,289.3892145,-0.140490457,0.05807345,-0.569691598,0.807676613,-0.050615302,4.344377389,1.015999984,0.085831374,0.092951395,0.208294347,-0.357772744,0.62847438,-9.712386582
26.2,5.400000095,330,21.91339111,27.68807602,-79.78275672,40.45905859,289.3162184,-0.139439628,0.055983216,-0.579048932,0.801326931,-0.128107164,4.853664873,1.069583914,0.003055024,-0.055350229,0.024339119,-0.281310404,0.797932098,-10.04048321
26.4,5.300000191,335,21.96973419,25.93073463,-79.78274542,40.45906291,289.2413721,-0.132957265,0.058069687,-0.582883656,0.799498022,-0.253499571,5.303285204,1.334229245,0.129874885,0.100633703,-0.071099363,-0.427799035,0.893978389,-10.55779573
26.5,5.400000095,347,21.96222115,26.18519211,-79.78273979,40.45906595,289.2014627,-0.132165685,0.061873931,-0.580039084,0.801410377,-0.383102144,5.512390402,1.45977841,0.006831017,-0.058418453,-0.110951453,-0.530562352,0.677179347,-10.68801322
26.7,5.5,351,21.93592834,26.74181557,-79.78272679,40.45906992,289.1789579,-0.128313616,0.060869869,-0.574196994,0.806305289,-0.278633489,5.91761755,1.713389719,-0.055550523,0.035018679,-0.227303714,-0.664341566,0.704081729,-10.69305002
26.9,5.599999905,0,22.02607536,25.90687943,-79.7827205,40.45907302,289.1023531,-0.124463096,0.060528412,-0.567849576,0.811413765,-0.2870736,6.113465173,1.783942963,-0.010592062,-0.08693511,-0.191474959,-0.757864272,0.506419564,-10.97891337
27,5.599999905,5,21.96472549,26.56687737,-79.78271342,40.4590752,289.1084814,-0.122565694,0.061148815,-0.561659038,0.815952003,-0.182993596,6.309558264,1.891758826,-0.076769158,-0.065362111,0.074120902,-0.788948801,0.246334936,-10.90332875
27.1,5.900000095,9,22.01856422,25.27073669,-79.78269883,40.45908077,289.0625276,-0.11840488,0.067824855,-0.548498094,0.82494241,0.018382192,6.692152316,2.0847113,0.135862708,-0.260956764,-0.119563363,-0.804417026,0.398044235,-10.70120454
27.3,6,10,21.7869339,28.74566269,-79.78268337,40.45908656,289.0276308,-0.119827203,0.077417523,-0.539716601,0.829671085,0.164590229,7.022535663,2.25610973,-0.041302014,0.078690723,-0.234821007,-0.744085454,0.541969319,-10.20252593
27.4,6.300000191,14,21.85204124,28.16518402,-79.78267521,40.45908908,289.0515222,-0.118226729,0.077699207,-0.5386554,0.830563426,0.274563948,7.168141359,2.392090486,0.095039383,0.076594211,0.007722923,-1.180192652,0.476366958,-10.44069471
27.6,6.5,16,21.83826828,27.38591003,-79.78266734,40.45909292,288.9815588,-0.117564104,0.080757372,-0.536083817,0.832028329,0.229480103,7.346683099,2.437343483,0.067492075,-0.12651588,0.210648954,-1.289887294,0.078775553,-10.43128771
27.8,7.099999905,15,22.32155991,19.49774933,-79.78265007,40.4590983,289.0581369,-0.118492141,0.080513664,-0.538206935,0.830548346,0.33152192,7.584125566,2.791705243,0.059742719,-0.040520791,0.045563295,-1.346589499,0.291197698,-10.88283777
27.9,7.300000191,19,22.3528614,20.30087852,-79.78263261,40.45910564,289.0226583,-0.128397673,0.101916201,-0.537626147,0.827094495,0.261057828,7.863160487,2.965400877,0.147074416,-0.227689847,-0.045351874,-1.867836907,0.180764187,-9.870315199
28,8,23,22.36788559,19.68064117,-79.78262399,40.45911056,288.9104357,-0.134445667,0.107728146,-0.534781635,0.827240944,0.128633359,7.997624178,3.114363596,0.082991153,-0.172489747,0.04175793,-1.729893781,0.102650959,-9.626011512
28.21,8.300000191,25,22.23141289,21.97870255,-79.78261456,40.45911356,288.9454622,-0.142212763,0.110139638,-0.534150779,0.826031387,0.204051858,8.110710466,3.273248432,-0.073853724,-0.121325523,0.039167676,-1.653556334,0.188810906,-9.57800938
28.4,8.699999809,23,22.28650284,20.26111984,-79.78259573,40.45912171,288.8752546,-0.156126514,0.103731744,-0.531148791,0.826283991,0.191032008,8.436989483,3.502594891,-0.122794852,-0.209419161,0.162417859,-1.81846638,0.341659389,-9.775765722
28.5,9,25,22.3528614,19.48979759,-79.78258569,40.45912492,288.8955641,-0.161289006,0.103919029,-0.532208085,0.824585617,0.300874541,8.611068324,3.611845156,0.022481333,-0.229377389,-0.002559657,-1.430087738,0.354181968,-9.71193927
28.6,9.399999619,28,22.03108406,24.68230629,-79.78256531,40.45913334,288.8573828,-0.177349031,0.097592413,-0.527503967,0.825083494,0.213462454,8.973396709,3.7625925,-0.144322202,0.140609413,-0.087449953,-1.49616186,0.255687247,-8.95075049
28.8,9.5,28,22.22139549,21.80376434,-79.78255468,40.45913687,288.8520498,-0.1681398,0.092383817,-0.530728638,0.825543046,0.262623466,9.144733318,3.85861067,0.076305069,0.24284251,0.13839744,-1.776130492,0.139933208,-9.459747689
28.9,9.899999619,33,22.08867836,23.03628922,-79.78253229,40.45914539,288.8833284,-0.120471843,0.08910758,-0.542552412,0.826548994,0.047688228,9.703340991,3.43250634,0.08714965,0.445790946,0.19665207,-1.762963732,0.027719603,-9.716171485
29.1,10,37,22.34534836,20.76208115,-79.78252041,40.45915011,288.9260054,-0.097608812,0.08033438,-0.546356976,0.827957094,-0.123214434,9.9776439,3.08504031,0.113111399,0.549241781,0.170061752,-1.501496129,0.080765425,-9.828128707
29.3,10.19999981,37,22.3578701,19.22739029,-79.78249775,40.45915774,288.921546,-0.071971938,0.051534753,-0.551262319,0.829622924,-0.166925851,10.32276585,2.168369027,-0.185755879,0.157483757,0.130046502,-1.363057305,0.043821373,-9.600712364
29.4,10.30000019,37,22.48933411,17.83582878,-79.78248573,40.45916264,288.9758921,-0.063916914,0.037711352,-0.550305665,0.831658781,-0.208668445,10.41941676,1.897406822,-0.007240886,0.180126175,0.003799957,-1.654612341,0.27882552,-9.805215808
29.5,10.39999962,57,22.23391724,20.93702126,-79.78246205,40.45917124,289.0045919,-0.05591736,0.030214876,-0.549175978,0.833286285,-0.195086062,10.48434584,1.382022588,0.043331653,-0.05904261,0.03566508,-1.536259726,0.099221841,-9.444112235
29.7,10.39999962,57,22.28399849,21.06424904,-79.78243936,40.45917895,289.0120306,-0.054343499,0.022376889,-0.544153094,0.83692503,-0.056468447,10.39245365,1.371646048,-0.05087617,0.046734978,-0.257980257,-1.93263312,0.380437977,-10.06427787
29.9,10.5,57,22.33407974,19.04449844,-79.78242686,40.45918361,289.0404177,-0.052926362,0.018589461,-0.541168034,0.839041412,-0.039029545,10.43223145,1.36435471,-0.035351288,0.014779986,-0.182221979,-1.720534289,0.065140869,-10.117684
30,10.5,58,22.22890854,22.10593224,-79.78241559,40.4591875,289.0582838,-0.050640728,0.017635442,-0.541103065,0.839244843,0.028917013,10.38775045,1.333628235,0.127665475,-0.00683631,0.141317204,-1.239581506,0.009315674,-10.11281794
30.2,10.60000038,60,22.52439308,15.21969509,-79.78239231,40.45919554,289.0601969,-0.058217913,0.032136466,-0.545635939,0.835379899,-0.063431442,10.31887131,1.39975474,-0.010418532,-0.129005969,0.093960889,-1.754908169,0.054752012,-9.737513237
30.3,10.69999981,60,22.33282852,19.13991928,-79.78238117,40.45919942,289.0760508,-0.058703512,0.036522534,-0.548721373,0.833141625,-0.132697267,10.25221067,1.513931233,0.124224111,-0.024405049,-0.128235951,-1.726133582,0.20158751,-9.512204815
30.4,10.80000019,61,22.39417839,18.57534409,-79.78235855,40.45920739,289.093215,-0.048983861,0.028603343,-0.552947164,0.831283331,-0.28492171,10.17184592,1.456983529,-0.002301109,0.33010456,-0.168560892,-1.587463355,0.292773011,-9.428808317
30.6,10.69999981,61,22.41671562,18.54353714,-79.78233609,40.45921524,289.1228132,-0.025654422,0.015939951,-0.555642426,0.830872655,-0.363952029,10.11293056,0.922827867,-0.009274222,0.191825047,0.232368141,-1.623605141,-0.026483648,-9.520596154
30.7,10.60000038,64,22.33032417,19.17172623,-79.78232525,40.45921902,289.1283216,-0.014015416,0.009516921,-0.555455327,0.831373751,-0.370122159,10.03442611,0.669929282,-0.088263065,0.383188933,0.13990131,-1.334379928,0.07795687,-9.769394596
30.9,10.60000038,71,22.4467659,18.05052757,-79.78231406,40.45922282,289.1498213,-0.002879838,-0.000175766,-0.554208159,0.832373142,-0.351330514,9.95914823,0.444461221,-0.121534675,0.166175917,-0.013085788,-1.232463398,0.207286353,-9.888965478
